,Logical Regression,Train-Time(Log Reg),Decision Tree,Train-Time(Decision Tree),Random Forest,Train-Time(Random Forest),Naive Bayes,Train-Time(Naive Bayes),SVM,Train-Time(SVM)
0,0.9473684210526315,0.025999069213867188,0.9473684210526315,0.0009984970092773438,0.9210526315789473,0.1180107593536377,0.9473684210526315,0.0010004043579101562,0.9736842105263158,0.0
1,1.0,0.02200150489807129,0.9736842105263158,0.0010001659393310547,1.0,0.12500882148742676,1.0,0.0,0.9736842105263158,0.0010001659393310547
2,0.9473684210526315,0.023001909255981445,0.9473684210526315,0.0010006427764892578,0.9473684210526315,0.113006591796875,0.9473684210526315,0.0009992122650146484,0.9736842105263158,0.0
3,0.9473684210526315,0.019001245498657227,0.9473684210526315,0.0010001659393310547,0.9473684210526315,0.11600971221923828,0.9473684210526315,0.0010004043579101562,0.9736842105263158,0.0009999275207519531
4,0.9473684210526315,0.020999908447265625,0.9473684210526315,0.001001119613647461,0.9473684210526315,0.11700844764709473,0.9473684210526315,0.0,0.9736842105263158,0.0
5,0.9473684210526315,0.021001338958740234,0.9473684210526315,0.0,0.9473684210526315,0.1050105094909668,0.8947368421052632,0.0010001659393310547,0.9473684210526315,0.0010013580322265625
6,0.9473684210526315,0.018000125885009766,0.8947368421052632,0.0,0.9210526315789473,0.1110079288482666,0.9473684210526315,0.0,0.9210526315789473,0.0
7,0.9473684210526315,0.022004127502441406,0.9210526315789473,0.0,0.9473684210526315,0.11800885200500488,0.9473684210526315,0.0009999275207519531,0.9736842105263158,0.0
8,0.9473684210526315,0.022001981735229492,0.9473684210526315,0.0009999275207519531,0.9473684210526315,0.12801027297973633,0.9210526315789473,0.0,0.9473684210526315,0.0
9,0.868421052631579,0.019998550415039062,0.8947368421052632,0.0,0.8421052631578947,0.11300921440124512,0.868421052631579,0.0020020008087158203,0.9473684210526315,0.0009996891021728516
10,0.9210526315789473,0.025002002716064453,0.9473684210526315,0.0,0.8947368421052632,0.11300826072692871,0.8947368421052632,0.0009980201721191406,0.9736842105263158,0.0010013580322265625
11,0.9736842105263158,0.022000551223754883,0.9736842105263158,0.0010001659393310547,0.9736842105263158,0.12101030349731445,0.9473684210526315,0.0010001659393310547,1.0,0.0010001659393310547
12,0.9473684210526315,0.02200007438659668,0.9210526315789473,0.0,0.9210526315789473,0.1240091323852539,0.9736842105263158,0.0010008811950683594,0.9736842105263158,0.0010030269622802734
13,0.9736842105263158,0.02700066566467285,0.9736842105263158,0.0009996891021728516,0.9736842105263158,0.12000870704650879,0.9736842105263158,0.0010004043579101562,0.9736842105263158,0.0010004043579101562
14,0.8947368421052632,0.030002593994140625,0.8421052631578947,0.0010001659393310547,0.9210526315789473,0.11200547218322754,0.9473684210526315,0.0009996891021728516,0.9210526315789473,0.0010008811950683594
15,0.9473684210526315,0.022000789642333984,0.9210526315789473,0.0010025501251220703,0.9210526315789473,0.13200616836547852,0.8947368421052632,0.0,0.9473684210526315,0.0
16,0.8421052631578947,0.023003578186035156,0.8157894736842105,0.0,0.9210526315789473,0.12000799179077148,0.9210526315789473,0.0,0.9210526315789473,0.0
17,1.0,0.027002811431884766,0.9473684210526315,0.0,0.9473684210526315,0.11700892448425293,0.9473684210526315,0.0,1.0,0.0
18,0.9473684210526315,0.023002147674560547,0.9210526315789473,0.0010030269622802734,0.9210526315789473,0.13300752639770508,0.9473684210526315,0.0009987354278564453,0.9736842105263158,0.0009968280792236328
