,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM)
20,0.951048951048951,0.0469355583190918,0.8951048951048951,0.01562952995300293,0.972027972027972,0.17271900177001953,0.951048951048951,0.0,0.972027972027972,0.8102664947509766
21,0.9300699300699301,0.04687380790710449,0.951048951048951,0.0,0.9300699300699301,0.17272043228149414,0.9300699300699301,0.015631675720214844,0.9440559440559441,1.1110641956329346
22,0.965034965034965,0.047275543212890625,0.9230769230769231,0.0,0.958041958041958,0.17232751846313477,0.9440559440559441,0.0,0.965034965034965,1.2539989948272705
23,0.9790209790209791,0.04839968681335449,0.965034965034965,0.0,0.972027972027972,0.17122149467468262,0.951048951048951,0.0,0.9790209790209791,0.951380729675293
24,0.9370629370629371,0.03125762939453125,0.9440559440559441,0.0,0.972027972027972,0.18834972381591797,0.9300699300699301,0.0,0.958041958041958,0.7117247581481934
25,0.9370629370629371,0.03164386749267578,0.9370629370629371,0.015631914138793945,0.9440559440559441,0.15669822692871094,0.9230769230769231,0.0,0.958041958041958,1.2836756706237793
26,0.9230769230769231,0.031421661376953125,0.9370629370629371,0.0,0.9300699300699301,0.1723337173461914,0.9020979020979021,0.0,0.951048951048951,1.762479305267334
27,0.951048951048951,0.03125739097595215,0.958041958041958,0.010010242462158203,0.9440559440559441,0.14707636833190918,0.951048951048951,0.0,0.972027972027972,1.2140650749206543
28,0.972027972027972,0.03164982795715332,0.9440559440559441,0.015631914138793945,0.9790209790209791,0.1798388957977295,0.951048951048951,0.002002239227294922,0.972027972027972,0.692018985748291
29,0.9440559440559441,0.04687237739562988,0.9090909090909091,0.01563119888305664,0.9370629370629371,0.1995987892150879,0.9090909090909091,0.0009992122650146484,0.958041958041958,1.6808269023895264
30,0.9370629370629371,0.03164553642272949,0.9020979020979021,0.01562976837158203,0.9440559440559441,0.17232918739318848,0.9090909090909091,0.0009992122650146484,0.958041958041958,1.07719087600708
31,0.951048951048951,0.034772396087646484,0.9300699300699301,0.0,0.958041958041958,0.18834710121154785,0.9300699300699301,0.0,0.951048951048951,0.8476579189300537
32,0.958041958041958,0.04727363586425781,0.9090909090909091,0.0,0.958041958041958,0.17232441902160645,0.9440559440559441,0.0,0.958041958041958,1.4595246315002441
33,0.9230769230769231,0.04728388786315918,0.8951048951048951,0.0,0.958041958041958,0.2164759635925293,0.9090909090909091,0.0010001659393310547,0.9020979020979021,1.547619104385376
34,0.9440559440559441,0.047278642654418945,0.9440559440559441,0.0,0.972027972027972,0.17333555221557617,0.993006993006993,0.0,0.9790209790209791,0.7031917572021484
35,0.9440559440559441,0.031258344650268555,0.9370629370629371,0.015631675720214844,0.9790209790209791,0.17271852493286133,0.958041958041958,0.0,0.951048951048951,0.9670138359069824
36,0.9300699300699301,0.046665191650390625,0.9370629370629371,0.0,0.9440559440559441,0.17273330688476562,0.9090909090909091,0.0,0.9440559440559441,0.4526844024658203
37,0.958041958041958,0.04688906669616699,0.9230769230769231,0.015630722045898438,0.972027972027972,0.15708160400390625,0.9370629370629371,0.0,0.9440559440559441,0.7440240383148193
38,0.951048951048951,0.0396728515625,0.9300699300699301,0.015629053115844727,0.951048951048951,0.1727159023284912,0.9230769230769231,0.0,0.951048951048951,0.607452392578125
39,0.8811188811188811,0.031258344650268555,0.8321678321678322,0.0,0.9370629370629371,0.17271828651428223,0.8811188811188811,0.0,0.9090909090909091,0.5960807800292969
40,0.9370629370629371,0.03125786781311035,0.9090909090909091,0.01563119888305664,0.965034965034965,0.17272639274597168,0.9440559440559441,0.0,0.9300699300699301,0.2818129062652588
41,0.958041958041958,0.05339956283569336,0.958041958041958,0.0,0.965034965034965,0.15058684349060059,0.958041958041958,0.0,0.965034965034965,0.8966672420501709
42,0.9090909090909091,0.04703927040100098,0.8951048951048951,0.01563096046447754,0.951048951048951,0.18834686279296875,0.9370629370629371,0.0009996891021728516,0.9370629370629371,0.6729261875152588
43,0.9300699300699301,0.0468902587890625,0.9300699300699301,0.0,0.9440559440559441,0.17271947860717773,0.9300699300699301,0.0,0.951048951048951,0.48011326789855957
